16708917,Dream Lodge,"Dream Lodge puts you just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Also, Gardens by the Bay and Marina Bay Street Circuit are just a 5-minute drive away. Public transportation is just a short walk: Bendemeer MRT Station is 5 minutes and Lavender Station is 11 minutes.   "
16715693,"Holiday Inn Singapore Little India, an IHG Hotel","When you stay at Holiday Inn Singapore Little India, an IHG Hotel, you'll be just a 5-minute drive from Orchard Road and Bugis Street Shopping District. After having fun at the outdoor pool, you can grab a bite to eat at the coffee shop/cafe or unwind with a drink at the bar/lounge. Other highlights at this upscale hotel include a fitness center and a garden. Public transportation is just a short walk: Farrer Park Station is steps away and Little India Station is 10 minutes.   "
16806537,Hotel Mono,"Hotel Mono puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. Also, Marina Bay Sands Skypark and Gardens by the Bay are just a 5-minute drive away. Public transportation is just a short walk: Chinatown Station is 4 minutes and Telok Ayer Station is 6 minutes.   "
17329349,Hotel 81 Changi,"At Hotel 81 Changi, you'll be within a 10-minute drive of Marina Bay Sands Casino and Bugis Street Shopping District. Also, Gardens by the Bay and Marina Bay Street Circuit are within a short drive. Public transportation is just a short walk: Kembangan Station is 6 minutes and Eunos Station is 15 minutes.   "
17437217,five6 Hotel Splendour,"At five6 Hotel Splendour, you'll be just a 5-minute drive from Bugis Street Shopping District and Marina Bay Street Circuit. You'll have free perks like WiFi and self parking. Also, Marina Bay Sands Casino and Orchard Road are within a short drive. Fellow travelers love the overall property condition. Public transportation is just a short walk: Kallang Station is 9 minutes and Mountbatten Station is 13 minutes.   "
18559466,Dao by Dorsett AMTD Singapore,"Putting you just a 5-minute drive from Marina Bay Sands Casino and Marina Bay Sands Skypark, Dao by Dorsett AMTD Singapore offers an airport shuttle (available 24 hours) for SGD 100.00 per vehicle. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Collective, which serves local and international cuisine and is open for breakfast and dinner. A bar/lounge and a 24-hour fitness center are offered, and in-room conveniences at this luxurious hotel include refrigerators and microwaves. Public transportation is just a short walk: Shenton Way Station is 5 minutes and Tanjong Pagar Station is 5 minutes.   "
18618175,Andaz Singapore - a concept by Hyatt,"Putting you within a 10-minute drive of Marina Bay Sands Casino and Orchard Road, Andaz Singapore - a concept by Hyatt features a rooftop terrace and offers an airport pick-up service (available 24 hours) for SGD 107 per vehicle. You can splash around at the outdoor pool, visit the coffee shop/cafe for a bite to eat, or unwind with a drink at one of the 2 bars/lounges. Other highlights at this luxurious hotel include a fitness center, a children's pool, and a snack bar/deli. The property is just a short walk to public transportation: Bugis Station is 2 minutes and Rochor MRT Station is 9 minutes.   "
19230751,Hotel NuVe Urbane,"When you stay at Hotel NuVe Urbane, you'll be just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. After splashing around at the outdoor pool, you can grab a bite to eat at the restaurant or unwind with a drink at the bar/lounge. Other highlights at this upscale hotel include a snack bar/deli, a terrace, and a garden. Public transportation is just a short walk: Jalan Besar Station is 7 minutes and Lavender Station is 8 minutes.   "
19665227,Hotel Mi Bencoolen,"Hotel Mi Bencoolen puts you just a 5-minute drive from Orchard Road and Marina Bay Sands Casino. Guests can enjoy the outdoor pool or take advantage of nearby hiking/biking trails. Also, Bugis Street Shopping District and Marina Bay Street Circuit are just a 5-minute drive away. Fellow travelers like the nice bathrooms and overall property condition. The property is just a short walk to public transportation: Bencoolen Station is steps away and Bras Basah Station is 4 minutes.   "
19789202,30 Bencoolen,"At 30 Bencoolen, you'll be just a 5-minute drive from Orchard Road and Marina Bay Sands Casino. After having fun at the outdoor pool, you can grab a bite to eat at the restaurant or unwind with a drink at the bar/lounge. Other highlights at this upscale hotel include a 24-hour fitness center and a spa tub. Fellow travelers love the overall property condition and spacious guestrooms. The property is just a short walk to public transportation: Bencoolen Station is steps away and Bras Basah Station is 3 minutes.   "
19823539,Courtyard by Marriott Singapore Novena,"Courtyard by Marriott Singapore Novena features a rooftop terrace and puts you just a 5-minute drive from Orchard Road and Bugis Street Shopping District. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Sky22, which serves international cuisine and is open for breakfast, lunch, and dinner. A bar/lounge, a fitness center, and a snack bar/deli are other highlights at this upscale hotel. The property is just a short walk to public transportation: Novena Station is 4 minutes away.   "
20190773,CUBE Boutique Capsule Hotel @ Kampong Glam,"At CUBE Boutique Capsule Hotel @ Kampong Glam, you'll be just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. Free perks include WiFi and local cuisine breakfast daily between 8:00 AM and 10:00 AM. Also, Gardens by the Bay and Marina Bay Street Circuit are just a 5-minute drive away. The property is just a short walk to public transportation: Bugis Station is 7 minutes and Jalan Besar Station is 9 minutes.   "
22133904,"Ann Siang House, The Unlimited Collection by Oakwood","Ann Siang House, The Unlimited Collection by Oakwood puts you just a 5-minute drive from Marina Bay Sands Casino and Marina Bay Sands Skypark. This upscale hotel is also just a 5-minute drive from Gardens by the Bay and Bugis Street Shopping District. The property is just a short walk to public transportation: Maxwell Station is 4 minutes and Telok Ayer Station is 6 minutes.   "
22386659,Atlantis Pods at Little India,"At Atlantis Pods at Little India, you'll be just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Also, Marina Bay Street Circuit and Gardens by the Bay are just a 5-minute drive away. Public transportation is just a short walk: Boon Keng Station is 7 minutes and Farrer Park Station is 9 minutes.   "
23082282,Butternut Tree Hotel,"Butternut Tree Hotel puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. Also, Marina Bay Sands Skypark and Gardens by the Bay are just a 5-minute drive away. Public transportation is just a short walk: Maxwell Station is 4 minutes and Chinatown Station is 7 minutes.   "
25114989,Campbell Inn - Hostel,"Campbell Inn - Hostel puts you just a 5-minute drive from Marina Bay Sands Casino and Orchard Road. Also, Bugis Street Shopping District and Gardens by the Bay are just a 5-minute drive away. The property is just a short walk to public transportation: Rochor MRT Station is 4 minutes and Little India Station is 5 minutes.   "
29238197,Harbour Ville Hotel Hamilton - Lavender,"Harbour Ville Hotel Hamilton - Lavender puts you just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Also, Gardens by the Bay and Marina Bay Street Circuit are just a 5-minute drive away. Public transportation is just a short walk: Bendemeer MRT Station is 4 minutes and Lavender Station is 9 minutes.   "
29282810,Atlantis Pods at Chinatown,"At Atlantis Pods at Chinatown, you'll be just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. Also, Marina Bay Sands Skypark and Gardens by the Bay are just a 5-minute drive away. The property is just a short walk to public transportation: Chinatown Station is 2 minutes and Maxwell Station is 6 minutes.   "
32154575,"Fraser Residence Orchard, Singapore","Fraser Residence Orchard, Singapore puts you within a 10-minute drive of Orchard Road and Marina Bay Sands Casino. Guests can relax at the spa tub, work out at the 24-hour fitness center, or grab a bite to eat at the coffee shop/cafe. An outdoor pool and a sauna are other highlights, and apartments offer conveniences like kitchens and washers/dryers. Public transportation is just a short walk: Orchard Station is 8 minutes and Great World Station is 13 minutes.   "
34497553,JH Hotel,"At JH Hotel, you'll be just a 5-minute drive from Bugis Street Shopping District and Marina Bay Street Circuit. Free perks include WiFi and self parking. Also, Marina Bay Sands Casino and Orchard Road are within a short drive. The property is just a short walk to public transportation: Kallang Station is 10 minutes and Aljunied Station is 12 minutes.   "
34834462,"Capri By Fraser China Square, Singapore","When you stay at Capri By Fraser China Square, Singapore, you'll be just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. Guests can relax at the steam room, work out at the 24-hour fitness center, or grab a bite to eat at the restaurant. This upscale hotel is also just a 5-minute drive from Marina Bay Sands Skypark and Gardens by the Bay. The property is just a short walk to public transportation: Telok Ayer Station is 5 minutes and Maxwell Station is 7 minutes.   "
35134453,Century Service World - Hostel,"Century Service World - Hostel puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. Also, Marina Bay Sands Skypark and Gardens by the Bay are just a 5-minute drive away. Public transportation is just a short walk: Maxwell Station is steps away and Chinatown Station is 7 minutes.   "
36242703,Hotel Soloha,"At Hotel Soloha, you'll be just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. This upscale hotel is also just a 5-minute drive from Marina Bay Sands Skypark and Gardens by the Bay. The property is just a short walk to public transportation: Maxwell Station is 4 minutes and Chinatown Station is 7 minutes.   "
36760720,Circular House,"At Circular House, you'll be just a 5-minute drive from Marina Bay Sands Casino and Orchard Road. Also, Bugis Street Shopping District and Marina Bay Sands Skypark are just a 5-minute drive away. Public transportation is just a short walk: Clarke Quay Station is 5 minutes and Raffles Place Station is 7 minutes.   "
38080473,Citadines Balestier Singapore,"At Citadines Balestier Singapore, you'll be just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Guests can take a dip in the outdoor pool or visit the fitness center for a workout. Apartments feature conveniences like kitchenettes, along with flat-screen TVs and slippers. Public transportation is close by: Farrer Park Station is just 14 minutes by foot.   "
39031480,Ji Hotel Orchard Singapore,"Ji Hotel Orchard Singapore puts you just a 5-minute drive from Orchard Road and Marina Bay Sands Casino. Also, Bugis Street Shopping District and Marina Bay Street Circuit are just a 5-minute drive away. Public transportation is just a short walk: Dhoby Ghaut Station is 4 minutes and Fort Canning MRT station is 9 minutes.   "
39684284,Hmlet Cantonment,"At Hmlet Cantonment, you'll be just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. Other highlights include an outdoor pool and a terrace. Public transportation is just a short walk: Cantonment Station is 8 minutes and Outram Park Station is 11 minutes.   "
41946053,CherryLoft @Lorong10,"CherryLoft @Lorong10 puts you just a 5-minute drive from Bugis Street Shopping District and Marina Bay Street Circuit. Also, Marina Bay Sands Casino and Orchard Road are within a short drive. Public transportation is just a short walk: Kallang Station is 10 minutes and Aljunied Station is 12 minutes.   "
42074134,Hotel NuVe Elements,Hotel NuVe Elements features a rooftop terrace and puts you just a 5-minute drive from Marina Bay Sands Casino and Orchard Road. Other highlights include a snack bar/deli and a terrace. Public transportation is just a short walk: Clarke Quay Station is 5 minutes and Raffles Place Station is 9 minutes.   
42235554,Citadines Rochor Singapore,"When you stay at Citadines Rochor Singapore, you'll be just a 5-minute drive from Marina Bay Sands Casino and Orchard Road. You can go for a morning swim at the outdoor pool and visit the fitness center for a workout. Also, Bugis Street Shopping District and Gardens by the Bay are just a 5-minute drive away. Public transportation is just a short walk: Little India Station is 4 minutes and Rochor MRT Station is 4 minutes.   "
42723659,Dusit Thani Laguna Singapore,"Dusit Thani Laguna Singapore is just 4.2 mi (6.8 km) from the airport and offers a free shuttle (available on request). Guests can visit the spa to indulge in massages, facials, or body scrubs, and local and international cuisine is served at Greenhouse, which is open for breakfast, lunch, and dinner. Other highlights at this luxurious hotel include 3 outdoor pools, a golf course, and a poolside bar. Fellow travelers say great things about the overall property condition. The property is just a short walk to public transportation: Xilin Station is 8 minutes away.   "
57577366,Hotel Calmo Bugis,"When you stay at Hotel Calmo Bugis, you'll be just a 5-minute drive from Marina Bay Sands Casino and Orchard Road. Also, Bugis Street Shopping District and Gardens by the Bay are just a 5-minute drive away. The property is just a short walk to public transportation: Bugis Station is 5 minutes and Esplanade Station is 6 minutes.   "
61090289,Hotel 1888 Collection,"At Hotel 1888 Collection, you'll be just a 5-minute drive from Marina Bay Sands Casino and Marina Bay Sands Skypark. Also, Gardens by the Bay and Bugis Street Shopping District are just a 5-minute drive away. Public transportation is just a short walk: Chinatown Station is 4 minutes and Maxwell Station is 4 minutes.   "
63905453,Gusti Bed and Breakfast,"At Gusti Bed and Breakfast, you'll be just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. Also, Marina Bay Street Circuit and Gardens by the Bay are just a 5-minute drive away. The property is just a short walk to public transportation: Lavender Station is 5 minutes and Bendemeer MRT Station is 8 minutes.   "
68273165,Hotel Calmo Chinatown,"At Hotel Calmo Chinatown, you'll be just a 5-minute drive from Marina Bay Sands Casino and Marina Bay Sands Skypark. Also, Gardens by the Bay and Bugis Street Shopping District are just a 5-minute drive away. The property is just a short walk to public transportation: Chinatown Station is 4 minutes and Maxwell Station is 4 minutes.   "
73360826,Hotel Traveltine,"Hotel Traveltine puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. After having fun at the outdoor pool, you can grab a bite to eat at the restaurant. This upscale hotel is also just a 5-minute drive from Gardens by the Bay and Marina Bay Street Circuit. The property is just a short walk to public transportation: Nicoll Highway Station is 6 minutes and Lavender Station is 11 minutes.   "
74539853,Citadines Raffles Place Singapore,"Citadines Raffles Place Singapore puts you just a 5-minute drive from Marina Bay Sands Casino and Orchard Road. The outdoor pool is a great spot for a morning swim, and guests can get a workout in at the 24-hour fitness center. Also, Marina Bay Sands Skypark and Bugis Street Shopping District are just a 5-minute drive away. The property is just a short walk to public transportation: Raffles Place Station is 2 minutes and Telok Ayer Station is 5 minutes.   "
75903049,AM Hotel,"When you stay at AM Hotel, you'll be within a 10-minute drive of Marina Bay Sands Casino and Bugis Street Shopping District. Also, Marina Bay Street Circuit and Gardens by the Bay are within a short drive. Public transportation is just a short walk: Paya Lebar Station is 12 minutes and Eunos Station is 13 minutes.   "
76936991,Coller Boutique Hostel,"When you stay at Coller Boutique Hostel, you'll be just a 5-minute drive from Orchard Road and Marina Bay Sands Casino. You can unwind with a drink at the bar/lounge, and the coffee shop/cafe is the perfect spot to grab a bite to eat. Also, Bugis Street Shopping District and Marina Bay Sands Skypark are just a 5-minute drive away. The property is just a short walk to public transportation: Havelock Station is 7 minutes and Outram Park Station is 9 minutes.   "
83279266,Beverly Hotels Elements,"When you stay at Beverly Hotels Elements, you'll be just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. Free perks include WiFi and self parking. Also, Marina Bay Street Circuit and Gardens by the Bay are just a 5-minute drive away. Public transportation is just a short walk: Lavender Station is 5 minutes and Bendemeer MRT Station is 8 minutes.   "
86149818,Citadines Connect City Centre Singapore,"At Citadines Connect City Centre Singapore, you'll be just a 5-minute drive from Orchard Road and Marina Bay Sands Casino. Guests can take a dip in the outdoor pool or grab a bite to eat at The Edition, which serves breakfast, lunch, and dinner. Other features include a bar/lounge and a children's pool. The property is just a short walk to public transportation: Dhoby Ghaut Station is 4 minutes and Fort Canning MRT station is 9 minutes.   "
87344880,Garden Pod @ Gardens by the Bay,"When you stay at Garden Pod @ Gardens by the Bay, you'll be in a great location, within just a 10-minute walk of Gardens by the Bay and Marina Bay Sands Casino. Also, Orchard Road and Marina Bay Sands Skypark are within a short drive. The property is just a short walk to public transportation: Marina South Station is 8 minutes and Bayfront Station is 9 minutes.   "
88627722,Citadines Connect Rochester Singapore,"At Citadines Connect Rochester Singapore, you'll be within a 15-minute drive of Orchard Road and Marina Bay Sands Casino. There's also an outdoor pool, and apartments offer Smart TVs and slippers. The property is just a short walk to public transportation: Buona Vista Station is 5 minutes and One-North Station is 12 minutes.   "
88940650,D'nova Hotel,"At D'nova Hotel, you'll be just a 5-minute drive from Marina Bay Sands Casino and Orchard Road. Also, Bugis Street Shopping District and Marina Bay Street Circuit are just a 5-minute drive away. The property is just a short walk to public transportation: Esplanade Station is 5 minutes and Bugis Station is 7 minutes.   "
89681729,Dream Chaser Boutique Capsule Hotel,"At Dream Chaser Boutique Capsule Hotel, you'll be just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. Also, Gardens by the Bay and Marina Bay Street Circuit are just a 5-minute drive away. Public transportation is just a short walk: Nicoll Highway Station is 7 minutes and Bugis Station is 9 minutes.   "
90301897,Ibis Budget Singapore Gold,"At Ibis Budget Singapore Gold, you'll be within a 10-minute drive of Marina Bay Sands Casino and Orchard Road. Free perks include WiFi and self parking. Also, Bugis Street Shopping District and Marina Bay Street Circuit are within a short drive. The property is just a short walk to public transportation: Aljunied Station is 8 minutes and Kallang Station is 10 minutes.   "
90332796,I - Hotel,"At I - Hotel, you'll be just a 5-minute drive from Marina Bay Sands Casino and Orchard Road. This Art Deco hotel is also just a 5-minute drive from Marina Bay Sands Skypark and Bugis Street Shopping District. The property is just a short walk to public transportation: Raffles Place Station is 5 minutes and Telok Ayer Station is 7 minutes.   "
90621481,Hotel by Wassies,"When you stay at Hotel by Wassies, you'll be just a 5-minute drive from Marina Bay Sands Casino and Orchard Road. Also, Bugis Street Shopping District and Marina Bay Sands Skypark are just a 5-minute drive away. The property is just a short walk to public transportation: Clarke Quay Station is 5 minutes and Raffles Place Station is 9 minutes.   "
91551475,Arena eSports Hotel at Bugis Village,"At Arena eSports Hotel at Bugis Village, you'll be just a 5-minute drive from Marina Bay Sands Casino and Orchard Road. Also, Bugis Street Shopping District and Gardens by the Bay are just a 5-minute drive away. The property is just a short walk to public transportation: Bugis Station is steps away and Rochor MRT Station is 6 minutes.   "
92372777,Artyzen Singapore,"Artyzen Singapore  puts you within a 10-minute drive of Orchard Road and Marina Bay Sands Casino. Guests indulge in spa services, then grab a bite to eat at the coffee shop/cafe. Other features include an outdoor pool and a bar/lounge. The property is just a short walk to public transportation: Orchard Boulevard Station is 8 minutes and Orchard Station is 9 minutes.   "
95282325,Coliwoo Hotel Gay World,"At Coliwoo Hotel Gay World, you'll be just a 5-minute drive from Bugis Street Shopping District and Marina Bay Street Circuit. Also, Marina Bay Sands Casino and Orchard Road are within a short drive. Public transportation is close by: Kallang Station is just 4 minutes by foot.   "
96105424,Amrise Hotel,"At Amrise Hotel, you'll be within a 10-minute drive of Marina Bay Sands Casino and Orchard Road. Also, Bugis Street Shopping District and Marina Bay Street Circuit are within a short drive. Public transportation is just a short walk: Aljunied Station is 8 minutes and Kallang Station is 10 minutes.   "
96152237,Conrad Singapore Orchard,"At Conrad Singapore Orchard, you'll be within a 10-minute drive of Orchard Road and Marina Bay Sands Casino. Guests looking for a bite to eat can check out Summer Palace, one of 8 restaurants, which serves Chinese cuisine. This luxurious hotel is also within a short drive of Bugis Street Shopping District and Marina Bay Street Circuit. The property is just a short walk to public transportation: Orchard Boulevard Station is 5 minutes and Napier Station is 9 minutes.   "
96572586,Aqueen Prestige Hotel Lavender,"Aqueen Prestige Hotel Lavender  puts you within a 10-minute drive of Orchard Road and Marina Bay Sands Casino. Guests can enjoy the outdoor pool, and continental breakfast is available daily. Also, Bugis Street Shopping District and Gardens by the Bay are within a short drive. Public transportation is just a short walk: Bendemeer MRT Station is 5 minutes and Lavender Station is 10 minutes.   "
97021399,AMRISE HOTEL KITCHENER,"AMRISE HOTEL KITCHENER puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. Guests will have free perks like WiFi and self parking. Also, Gardens by the Bay and Marina Bay Street Circuit are just a 5-minute drive away. The property is just a short walk to public transportation: Jalan Besar Station is 7 minutes and Farrer Park Station is 7 minutes.   "
